ID,datum oddaje,vmesna postaja,teza
998,11/21/2018,,12.17
999,9/13/2018,,8.23
1000,9/19/2018,,5.78
1001,9/30/2018,,3.54
1002,5/26/2018,,9.00
1003,6/11/2018,,7.60
1004,6/17/2018,,0.97
1005,6/22/2018,,15.54
1006,7/20/2018,,13.28
1007,9/30/2018,,15.54
1008,10/24/2018,,8.13
1009,4/24/2018,,18.81
1010,8/7/2018,,15.97
1011,7/1/2018,,13.88
1012,2/13/2018,,13.67
1013,2/18/2018,,12.54
1014,1/13/2018,,18.49
1015,4/18/2018,,18.40
1016,11/3/2018,,7.58
1017,3/21/2018,,17.48
1018,6/30/2018,,11.34
1019,2/6/2018,,17.25
1020,2/26/2018,,8.81
1021,3/12/2018,,13.80
1022,9/6/2018,,7.49
1023,8/30/2018,,6.21
1024,10/31/2018,,19.84
1025,9/5/2018,,6.72
1026,4/28/2018,,16.83
1027,6/7/2018,,16.94
1028,2/24/2018,,1.91
1029,7/27/2018,,18.65
1030,6/30/2018,,9.60
1031,9/21/2018,,15.95
1032,9/11/2018,,17.98
1033,3/5/2018,,3.98
1034,2/16/2018,,1.49
1035,5/6/2018,,9.98
1036,9/6/2018,,19.74
1037,7/25/2018,,8.39
1038,9/18/2018,,16.79
1039,8/22/2018,,0.89
1040,7/21/2018,,1.45
1041,6/1/2018,,1.56
1042,2/3/2018,,14.49
1043,9/12/2018,,6.24
1044,6/19/2018,,7.27
1045,4/7/2018,,16.31
1046,9/3/2018,,6.73
1047,2/25/2018,,5.08
1048,8/10/2018,,6.66
1049,9/6/2018,,6.08
1050,11/20/2018,,17.42
1051,4/12/2018,,9.95
1052,10/24/2018,,9.70
1053,6/14/2018,,0.90
1054,9/18/2018,,5.83
1055,11/13/2018,,16.56
1056,5/21/2018,,2.17
1057,2/17/2018,,6.35
1058,7/20/2018,,5.25
1059,4/23/2018,,3.79
1060,2/12/2018,,17.52
1061,6/25/2018,,0.25
1062,11/12/2018,,5.20
1063,10/29/2018,,19.94
1064,4/10/2018,,3.24
1065,10/15/2018,,4.42
1066,4/22/2018,,0.95
1067,2/26/2018,,14.12
1068,4/8/2018,,10.95
1069,1/13/2018,,16.58
1070,10/6/2018,,12.00
1071,3/21/2018,,4.24
1072,3/19/2018,,15.90
1073,7/27/2018,,17.43
1074,11/10/2018,,18.04
1075,8/27/2018,,12.67
1076,9/11/2018,,1.74
1077,3/2/2018,,5.09
1078,9/1/2018,,5.81
1079,1/8/2018,,0.28
1080,6/22/2018,,16.82
1081,1/10/2018,,1.57
1082,5/29/2018,,7.15
1083,11/4/2018,,6.71
1084,8/5/2018,,7.38
1085,3/13/2018,,16.90
1086,8/21/2018,,0.44
1087,4/16/2018,,7.98
1088,10/15/2018,,16.14
1089,3/10/2018,,5.93
1090,8/16/2018,,6.06
1091,5/1/2018,,2.13
1092,3/30/2018,,1.16
1093,7/4/2018,,10.18
1094,6/18/2018,,19.69
1095,1/28/2018,,0.43
1096,11/23/2018,,9.09
1097,6/9/2018,,0.60
1098,4/14/2018,,15.44
1099,5/8/2018,,17.44
1100,10/31/2018,,19.77
1101,2/14/2018,,13.17
1102,4/19/2018,,13.74
1103,2/13/2018,,15.42
1104,8/9/2018,,11.49
1105,5/1/2018,,3.18
1106,9/27/2018,,12.75
1107,5/5/2018,,6.33
1108,1/31/2018,,3.14
1109,7/17/2018,,3.55
1110,3/4/2018,,0.96
1111,2/24/2018,,13.03
1112,11/1/2018,,3.86
1113,6/24/2018,,9.66
1114,8/11/2018,,16.83
1115,8/11/2018,,2.05
1116,1/15/2018,,13.42
1117,1/30/2018,,8.32
1118,1/6/2018,,6.35
1119,6/6/2018,,1.01
1120,5/20/2018,,10.71
1121,6/29/2018,,1.56
1122,11/30/2018,,3.55
1123,5/13/2018,,17.33
1124,8/8/2018,,16.17
1125,11/14/2018,,10.41
1126,4/16/2018,,5.78
1127,7/17/2018,,13.76
1128,3/24/2018,,13.21
1129,5/16/2018,,15.50
1130,2/12/2018,,2.08
1131,1/8/2018,,7.50
1132,2/20/2018,,12.93
1133,10/30/2018,,18.02
1134,5/16/2018,,8.33
1135,11/29/2018,,8.87
1136,11/16/2018,,12.51
1137,8/21/2018,,8.82
1138,7/20/2018,,17.73
1139,2/21/2018,,3.73
1140,9/8/2018,,14.82
1141,7/19/2018,,17.61
1142,2/14/2018,,2.36
1143,7/16/2018,,14.88
1144,9/22/2018,,15.14
1145,5/14/2018,,11.92
1146,9/28/2018,,13.17
1147,5/20/2018,,7.31
1148,4/12/2018,,4.02
1149,9/1/2018,,18.20
1150,2/25/2018,,6.73
1151,8/30/2018,,0.17
1152,6/21/2018,,1.87
1153,3/5/2018,,17.45
1154,11/23/2018,,6.36
1155,11/16/2018,,8.26
1156,8/20/2018,,4.31
1157,4/26/2018,,12.25
1158,7/7/2018,,12.09
1159,1/21/2018,,5.07
1160,9/25/2018,,11.04
1161,2/22/2018,,2.95
1162,5/2/2018,,0.09
1163,2/26/2018,,6.46
1164,3/16/2018,,11.64
1165,8/27/2018,,3.36
1166,7/22/2018,,16.75
1167,8/30/2018,,14.42
1168,6/2/2018,,17.30
1169,5/18/2018,,7.69
1170,8/20/2018,,9.48
1171,1/30/2018,,4.28
1172,10/15/2018,,19.95
1173,8/24/2018,,9.37
1174,10/11/2018,,0.05
1175,9/27/2018,,11.61
1176,6/15/2018,,2.81
1177,5/4/2018,,11.94
1178,2/21/2018,,10.36
1179,7/1/2018,,0.23
1180,8/13/2018,,9.87
1181,11/7/2018,,8.12
1182,1/28/2018,,11.31
1183,5/8/2018,,8.54
1184,10/26/2018,,0.79
1185,10/18/2018,,12.59
1186,11/6/2018,,11.27
1187,7/11/2018,,10.12
1188,5/29/2018,,10.70
1189,7/7/2018,,2.27
1190,1/23/2018,,13.81
1191,4/15/2018,,8.20
1192,7/23/2018,,5.80
1193,6/2/2018,,10.80
1194,7/20/2018,,1.79
1195,6/11/2018,,1.64
1196,11/17/2018,,14.09
1197,4/10/2018,,16.25
1198,11/16/2018,,17.26
1199,7/19/2018,,19.24
1200,8/26/2018,,16.83
1201,11/13/2018,,8.30
1202,10/14/2018,,7.43
1203,1/5/2018,,3.92
1204,4/4/2018,,16.69
1205,3/23/2018,,11.54
1206,9/7/2018,,0.66
1207,1/22/2018,,8.72
1208,2/17/2018,,10.37
1209,8/3/2018,,15.67
1210,2/20/2018,,18.00
1211,4/9/2018,,16.13
1212,2/27/2018,,15.30
1213,3/10/2018,,17.82
1214,8/30/2018,,1.71
1215,6/15/2018,,16.09
1216,4/17/2018,,18.30
1217,2/7/2018,,16.46
1218,9/26/2018,,4.70
1219,11/11/2018,,15.59
1220,1/23/2018,,1.52
1221,7/27/2018,,12.23
1222,4/13/2018,,17.31
1223,8/3/2018,,16.37
1224,8/1/2018,,13.64
1225,1/3/2018,,13.28
1226,3/17/2018,,4.23
1227,3/21/2018,,8.75
1228,7/13/2018,,17.90
1229,2/13/2018,,5.35
1230,5/21/2018,,9.84
1231,5/31/2018,,4.66
1232,10/9/2018,,4.51
1233,4/11/2018,,4.14
1234,4/18/2018,,5.07
1235,6/2/2018,,4.42
1236,4/15/2018,,7.54
1237,11/10/2018,,18.91
1238,3/26/2018,,8.48
1239,1/16/2018,,5.26
1240,11/7/2018,,7.69
1241,9/3/2018,,18.60
1242,8/9/2018,,8.50
1243,10/9/2018,,12.39
1244,8/29/2018,,1.18
1245,10/11/2018,,6.83
1246,11/5/2018,,18.21
1247,3/2/2018,,13.35
1248,2/2/2018,,18.62
1249,11/23/2018,,0.26
1250,7/18/2018,,7.39
1251,3/24/2018,,16.21
1252,2/27/2018,,16.62
1253,5/21/2018,,7.80
1254,6/26/2018,,12.38
1255,10/25/2018,,0.63
1256,7/9/2018,,10.59
1257,7/22/2018,,17.70
1258,10/22/2018,,16.05
1259,9/20/2018,,0.60
1260,9/24/2018,,13.15
1261,1/12/2018,,10.19
1262,11/29/2018,,2.83
1263,4/29/2018,,17.71
1264,3/31/2018,,5.18
1265,8/22/2018,,15.01
1266,2/18/2018,,8.81
1267,6/13/2018,,6.98
1268,7/19/2018,,10.94
1269,8/29/2018,,2.11
1270,4/4/2018,,8.79
1271,7/18/2018,,14.92
1272,11/22/2018,,8.09
1273,4/12/2018,,10.39
1274,6/11/2018,,6.88
1275,5/5/2018,,0.52
1276,1/6/2018,,6.35
1277,11/4/2018,,2.45
1278,4/4/2018,,8.77
1279,10/15/2018,,11.82
1280,7/14/2018,,1.35
1281,9/27/2018,,1.97
1282,8/27/2018,,19.39
1283,3/23/2018,,7.66
1284,5/11/2018,,17.64
1285,2/26/2018,,0.39
1286,8/16/2018,,19.90
1287,5/19/2018,,16.77
1288,9/6/2018,,3.85
1289,5/2/2018,,15.26
1290,5/20/2018,,19.46
1291,1/30/2018,,4.23
1292,4/19/2018,,7.25
1293,2/2/2018,,12.92
1294,3/19/2018,,3.22
1295,10/10/2018,,7.51
1296,7/5/2018,,8.68
1297,2/12/2018,,12.72
1298,2/9/2018,,18.93
1299,4/6/2018,,3.78
1300,1/7/2018,,15.55
1301,4/6/2018,,19.34
1302,2/6/2018,,1.49
1303,3/2/2018,,18.39
1304,9/9/2018,,10.15
1305,8/10/2018,,1.39
1306,8/30/2018,,17.14
1307,8/11/2018,,3.94
1308,6/24/2018,,5.12
1309,3/20/2018,,13.23
1310,9/25/2018,,11.87
1311,6/18/2018,,11.36
1312,2/25/2018,,1.04
1313,7/13/2018,,9.54
1314,11/16/2018,,2.81
1315,3/30/2018,,7.63
1316,2/25/2018,,12.45
1317,1/21/2018,,3.27
1318,11/17/2018,,19.05
1319,10/20/2018,,19.26
1320,1/3/2018,,15.43
1321,4/25/2018,,5.31
1322,8/29/2018,,16.00
1323,2/12/2018,,15.32
1324,7/14/2018,,4.41
1325,10/18/2018,,18.85
1326,10/13/2018,,9.13
1327,8/19/2018,,7.36
1328,1/21/2018,,6.83
1329,2/23/2018,,9.60
1330,4/5/2018,,13.53
1331,6/19/2018,,1.78
1332,3/29/2018,,18.33
1333,9/8/2018,,18.25
1334,3/3/2018,,18.53
1335,10/5/2018,,14.12
1336,4/9/2018,,8.72
1337,8/7/2018,,10.18
1338,3/11/2018,,10.84
1339,9/30/2018,,19.55
1340,2/13/2018,,6.48
1341,4/10/2018,,13.40
1342,7/6/2018,,2.00
1343,4/24/2018,,15.72
1344,1/16/2018,,6.22
1345,8/9/2018,,18.88
1346,11/15/2018,,3.39
1347,9/14/2018,,2.83
1348,7/18/2018,,5.27
1349,11/13/2018,,2.17
1350,5/30/2018,,16.98
1351,10/25/2018,,2.66
1352,5/20/2018,,9.07
1353,3/19/2018,,1.58
1354,10/18/2018,,5.01
1355,2/9/2018,,19.52
1356,7/24/2018,,4.80
1357,1/14/2018,,0.36
1358,8/26/2018,,16.19
1359,2/23/2018,,6.65
1360,6/30/2018,,5.20
1361,4/21/2018,,11.89
1362,3/15/2018,,3.83
1363,11/11/2018,,10.54
1364,7/9/2018,,5.76
1365,11/7/2018,,19.55
1366,9/7/2018,,7.05
1367,6/4/2018,,9.10
1368,5/27/2018,,5.15
1369,6/16/2018,,4.84
1370,2/6/2018,,2.19
1371,8/4/2018,,9.92
1372,10/15/2018,,12.86
1373,5/16/2018,,14.33
1374,8/19/2018,,14.52
1375,5/24/2018,,6.19
1376,4/16/2018,,18.47
1377,4/28/2018,,17.76
1378,4/22/2018,,2.22
1379,10/30/2018,,9.94
1380,1/17/2018,,15.25
1381,10/22/2018,,15.31
1382,4/18/2018,,13.48
1383,10/20/2018,,15.32
1384,8/22/2018,,4.23
1385,9/2/2018,,18.37
1386,3/2/2018,,5.17
1387,7/16/2018,,18.66
1388,2/17/2018,,10.92
1389,8/9/2018,,10.61
1390,2/13/2018,,17.89
1391,6/2/2018,,5.53
1392,1/9/2018,,16.06
1393,9/1/2018,,13.78
1394,9/21/2018,,18.25
1395,7/19/2018,,1.20
1396,8/13/2018,,1.23
1397,2/9/2018,,19.87
1398,8/6/2018,,4.34
1399,5/7/2018,,2.15
1400,6/25/2018,,2.08
1401,11/11/2018,,8.15
1402,3/28/2018,,6.25
1403,7/28/2018,,5.40
1404,5/17/2018,,9.42
1405,10/2/2018,,3.54
1406,6/3/2018,,19.80
1407,4/8/2018,,9.23
1408,3/14/2018,,1.27
1409,5/2/2018,,17.24
1410,2/13/2018,,4.48
1411,8/7/2018,,10.52
1412,11/7/2018,,4.71
1413,4/11/2018,,0.11
1414,2/7/2018,,5.16
1415,4/19/2018,,19.28
1416,2/10/2018,,0.87
1417,5/11/2018,,4.55
1418,5/4/2018,,1.17
1419,10/4/2018,,0.56
1420,7/26/2018,,5.46
1421,7/16/2018,,17.08
1422,5/6/2018,,6.42
1423,4/6/2018,,17.92
1424,5/1/2018,,5.57
1425,7/30/2018,,0.62
1426,7/11/2018,,4.36
1427,11/22/2018,,2.40
1428,6/18/2018,,5.73
1429,1/28/2018,,6.46
1430,5/30/2018,,19.33
1431,11/29/2018,,19.63
1432,1/22/2018,,6.12
1433,5/22/2018,,5.97
1434,6/24/2018,,13.70
1435,1/22/2018,,18.38
1436,9/13/2018,,14.54
1437,8/31/2018,,3.38
1438,7/26/2018,,19.68
1439,9/22/2018,,9.60
1440,1/28/2018,,19.77
1441,3/21/2018,,7.38
1442,5/7/2018,,17.81
1443,8/10/2018,,14.75
1444,9/4/2018,,2.09
1445,10/2/2018,,1.08
1446,8/3/2018,,3.02
1447,5/10/2018,,1.71
1448,9/18/2018,,19.39
1449,5/10/2018,,4.37
1450,6/27/2018,,18.22
1451,11/2/2018,,9.14
1452,4/30/2018,,9.85
1453,2/24/2018,,18.44
1454,2/22/2018,,15.89
1455,3/3/2018,,0.66
1456,11/17/2018,,13.84
1457,7/8/2018,,7.84
1458,6/8/2018,,19.08
1459,9/29/2018,,14.84
1460,1/14/2018,,13.00
1461,7/27/2018,,4.01
1462,10/23/2018,,19.98
1463,3/29/2018,,12.58
1464,3/3/2018,,5.02
1465,1/29/2018,,6.82
1466,5/5/2018,,3.13
1467,8/31/2018,,3.20
1468,7/16/2018,,7.40
1469,3/1/2018,,1.52
1470,6/21/2018,,3.90
1471,4/4/2018,,7.66
1472,8/11/2018,,12.39
1473,8/4/2018,,17.18
1474,1/3/2018,,19.65
1475,7/15/2018,,13.01
1476,2/18/2018,,8.41
1477,9/7/2018,,18.28
1478,3/22/2018,,4.60
1479,7/7/2018,,1.70
1480,11/1/2018,,1.87
1481,5/22/2018,,9.00
1482,5/2/2018,,10.94
1483,5/31/2018,,1.32
1484,7/19/2018,,4.45
1485,8/18/2018,,2.48
1486,7/20/2018,,18.07
1487,10/21/2018,,9.64
1488,7/5/2018,,7.45
1489,2/26/2018,,4.35
1490,7/30/2018,,9.07
1491,6/6/2018,,19.61
1492,2/5/2018,,16.02
1493,2/3/2018,,1.23
1494,9/15/2018,,3.92
1495,8/1/2018,,4.16
1496,5/31/2018,,11.46
1497,2/28/2018,,5.78
1498,9/5/2018,,7.68
1499,2/9/2018,,3.17
1500,2/3/2018,,18.84
1501,10/23/2018,,0.90
1502,5/18/2018,,8.10
1503,3/4/2018,,6.47
1504,6/30/2018,,7.21
1505,6/8/2018,,1.21
1506,7/19/2018,,3.67
1507,5/29/2018,,8.45
1508,9/4/2018,,4.49
1509,2/26/2018,,0.12
1510,2/12/2018,,1.96
1511,2/24/2018,,3.81
1512,1/16/2018,,15.16
1513,9/22/2018,,6.03
1514,7/22/2018,,5.16
1515,3/3/2018,,1.35
1516,5/19/2018,,6.45
1517,7/13/2018,,10.24
1518,11/25/2018,,12.96
1519,9/6/2018,,10.20
1520,2/9/2018,,10.99
1521,3/11/2018,,18.44
1522,1/21/2018,,13.29
1523,10/23/2018,,5.45
1524,1/7/2018,,3.24
1525,9/28/2018,,11.42
1526,9/8/2018,,11.44
1527,4/29/2018,,16.53
1528,3/21/2018,,6.73
1529,10/13/2018,,13.24
1530,5/15/2018,,7.74
1531,8/10/2018,,3.83
1532,10/6/2018,,5.45
1533,7/10/2018,,8.39
1534,1/27/2018,,1.10
1535,9/20/2018,,15.04
1536,7/2/2018,,0.67
1537,1/18/2018,,8.62
1538,6/24/2018,,13.39
1539,9/10/2018,,11.79
1540,10/25/2018,,10.69
1541,8/12/2018,,7.56
1542,11/22/2018,,0.49
1543,9/12/2018,,10.10
1544,10/14/2018,,9.43
1545,10/24/2018,,5.44
1546,7/12/2018,,13.80
1547,8/10/2018,,4.26
1548,2/14/2018,,15.83
1549,8/1/2018,,10.92
1550,10/19/2018,,5.33
1551,5/25/2018,,4.35
1552,2/1/2018,,11.18
1553,6/18/2018,,12.53
1554,2/6/2018,,1.60
1555,5/6/2018,,1.77
1556,8/5/2018,,5.92
1557,1/31/2018,,11.93
1558,9/8/2018,,9.35
1559,6/29/2018,,8.06
1560,1/19/2018,,9.66
1561,3/15/2018,,14.45
1562,2/7/2018,,9.34
1563,10/6/2018,,10.78
1564,6/23/2018,,18.75
1565,6/25/2018,,4.12
1566,8/19/2018,,15.96
1567,3/3/2018,,15.26
1568,5/25/2018,,15.29
1569,5/18/2018,,1.96
1570,7/11/2018,,15.69
1571,9/7/2018,,15.96
1572,6/13/2018,,3.11
1573,3/14/2018,,7.87
1574,10/28/2018,,12.52
1575,7/2/2018,,9.33
1576,4/7/2018,,17.69
1577,3/28/2018,,8.99
1578,10/31/2018,,4.18
1579,3/30/2018,,2.17
1580,6/2/2018,,5.54
1581,6/22/2018,,8.99
1582,6/3/2018,,11.73
1583,7/13/2018,,10.89
1584,11/23/2018,,12.72
1585,3/29/2018,,8.55
1586,3/16/2018,,7.83
1587,8/8/2018,,0.91
1588,3/3/2018,,4.09
1589,11/24/2018,,10.18
1590,7/5/2018,,15.93
1591,11/4/2018,,15.81
1592,4/29/2018,,11.65
1593,7/11/2018,,1.38
1594,7/7/2018,,10.22
1595,8/29/2018,,3.13
1596,10/15/2018,,12.03
1597,11/30/2018,,19.40
1598,6/1/2018,,0.09
1599,2/10/2018,,1.88
1600,8/16/2018,,14.16
1601,7/4/2018,,10.54
1602,7/17/2018,,1.36
1603,11/3/2018,,10.89
1604,7/18/2018,,1.73
1605,11/23/2018,,14.69
1606,7/7/2018,,16.84
1607,9/14/2018,,11.84
1608,4/11/2018,,13.85
1609,11/14/2018,,1.19
1610,7/2/2018,,10.24
1611,7/5/2018,,9.78
1612,4/30/2018,,1.59
1613,9/19/2018,,18.00
1614,4/29/2018,,4.88
1615,4/6/2018,,15.43
1616,9/14/2018,,10.19
1617,5/8/2018,,8.06
1618,6/6/2018,,16.59
1619,3/29/2018,,11.35
1620,8/4/2018,,16.50
1621,7/12/2018,,6.22
1622,3/6/2018,,7.67
1623,5/9/2018,,13.37
1624,2/14/2018,,11.99
1625,11/7/2018,,4.11
1626,1/5/2018,,0.90
1627,3/13/2018,,12.89
1628,7/21/2018,,13.80
1629,7/21/2018,,9.35
1630,4/26/2018,,0.63
1631,11/1/2018,,14.60
1632,4/8/2018,,6.16
1633,10/6/2018,,0.04
1634,7/29/2018,,9.12
1635,5/3/2018,,15.07
1636,10/30/2018,,12.50
1637,3/11/2018,,10.43
1638,1/28/2018,,19.87
1639,6/24/2018,,4.93
1640,7/31/2018,,10.55
1641,4/1/2018,,18.98
1642,8/14/2018,,1.29
1643,4/4/2018,,8.71
1644,4/24/2018,,10.70
1645,2/18/2018,,5.22
1646,10/4/2018,,9.29
1647,11/8/2018,,18.06
1648,10/29/2018,,13.37
1649,5/7/2018,,4.73
1650,4/22/2018,,10.99
1651,10/16/2018,,10.44
1652,1/25/2018,,12.01
1653,10/30/2018,,11.33
1654,8/23/2018,,3.22
1655,3/26/2018,,17.70
1656,7/7/2018,,18.80
1657,5/19/2018,,11.61
1658,1/5/2018,,1.70
1659,10/20/2018,,1.01
1660,8/22/2018,,9.64
1661,1/17/2018,,14.50
1662,2/4/2018,,15.41
1663,8/6/2018,,14.07
1664,9/25/2018,,12.72
1665,6/11/2018,,2.82
1666,10/17/2018,,11.00
1667,5/29/2018,,17.98
1668,2/8/2018,,15.95
1669,2/2/2018,,12.22
1670,10/10/2018,,3.54
1671,6/2/2018,,3.77
1672,9/10/2018,,4.39
1673,8/8/2018,,11.80
1674,4/14/2018,,16.10
1675,5/26/2018,,3.16
1676,1/12/2018,,9.67
1677,1/8/2018,,1.14
1678,4/23/2018,,4.75
1679,9/27/2018,,2.51
1680,2/19/2018,,6.19
1681,5/18/2018,,17.24
1682,3/20/2018,,16.24
1683,3/1/2018,,15.64
1684,4/19/2018,,12.17
1685,5/12/2018,,14.11
1686,4/4/2018,,4.75
1687,8/31/2018,,15.43
1688,4/25/2018,,19.49
1689,10/28/2018,,10.91
1690,5/15/2018,,1.04
1691,5/11/2018,,9.65
1692,3/26/2018,,10.88
1693,5/8/2018,,5.58
1694,11/17/2018,,14.84
1695,6/21/2018,,0.45
1696,1/29/2018,,3.18
1697,5/4/2018,,5.26
1698,1/27/2018,,7.76
1699,3/23/2018,,5.20
1700,2/28/2018,,15.94
1701,1/10/2018,,15.06
1702,1/25/2018,,0.24
1703,11/24/2018,,5.71
1704,6/17/2018,,16.01
1705,11/5/2018,,1.13
1706,4/25/2018,,10.12
1707,7/8/2018,,13.22
1708,2/19/2018,,2.90
1709,7/28/2018,,14.00
1710,9/21/2018,,0.80
1711,10/17/2018,,3.85
1712,11/28/2018,,0.18
1713,6/9/2018,,14.09
1714,11/23/2018,,19.50
1715,5/16/2018,,17.38
1716,9/25/2018,,8.20
1717,2/15/2018,,5.79
1718,1/19/2018,,13.51
1719,10/16/2018,,14.41
1720,11/6/2018,,1.94
1721,5/21/2018,,13.17
1722,2/12/2018,,15.06
1723,6/16/2018,,4.83
1724,11/24/2018,,7.01
1725,11/10/2018,,10.86
1726,9/2/2018,,15.54
1727,4/21/2018,,8.62
1728,8/29/2018,,14.92
1729,1/22/2018,,12.23
1730,5/8/2018,,10.09
1731,1/6/2018,,4.26
1732,6/12/2018,,15.66
1733,4/24/2018,,4.46
1734,11/15/2018,,11.68
1735,6/29/2018,,5.28
1736,3/2/2018,,6.96
1737,2/4/2018,,18.89
1738,10/24/2018,,5.98
1739,9/27/2018,,9.97
1740,3/25/2018,,7.11
1741,4/22/2018,,12.88
1742,7/18/2018,,16.42
1743,9/8/2018,,7.34
1744,7/23/2018,,10.84
1745,11/30/2018,,3.57
1746,2/3/2018,,9.76
1747,4/26/2018,,1.36
1748,8/19/2018,,3.34
1749,4/19/2018,,4.53
1750,4/16/2018,,15.36
1751,6/17/2018,,7.59
1752,1/15/2018,,12.22
1753,8/26/2018,,5.20
1754,3/27/2018,,15.86
1755,2/25/2018,,5.08
1756,2/26/2018,,13.58
1757,7/17/2018,,16.01
1758,8/8/2018,,16.82
1759,9/2/2018,,9.61
1760,3/28/2018,,11.80
1761,7/10/2018,,14.97
1762,10/10/2018,,16.29
1763,3/18/2018,,7.34
1764,3/2/2018,,2.41
1765,11/17/2018,,0.23
1766,10/14/2018,,8.64
1767,2/19/2018,,6.38
1768,1/30/2018,,3.21
1769,4/6/2018,,14.58
1770,1/18/2018,,12.96
1771,9/24/2018,,7.17
1772,10/20/2018,,19.33
1773,7/27/2018,,2.62
1774,5/8/2018,,9.85
1775,2/25/2018,,2.07
1776,7/20/2018,,18.26
1777,11/14/2018,,19.13
1778,5/14/2018,,15.28
1779,11/12/2018,,1.52
1780,5/8/2018,,6.89
1781,3/23/2018,,1.26
1782,11/4/2018,,8.54
1783,6/11/2018,,11.89
1784,8/5/2018,,17.45
1785,10/4/2018,,7.09
1786,8/13/2018,,12.92
1787,3/9/2018,,16.91
1788,9/3/2018,,18.56
1789,5/4/2018,,18.91
1790,3/7/2018,,18.91
1791,8/9/2018,,14.05
1792,4/12/2018,,5.91
1793,5/11/2018,,18.32
1794,3/13/2018,,10.46
1795,10/5/2018,,1.03
1796,9/16/2018,,5.79
1797,5/25/2018,,8.71
1798,8/6/2018,,6.22
1799,4/14/2018,,5.79
1800,8/13/2018,,12.73
1801,7/20/2018,,9.54
1802,2/28/2018,,7.65
1803,6/1/2018,,8.39
1804,9/25/2018,,0.67
1805,5/6/2018,,18.68
1806,4/7/2018,,11.43
1807,6/29/2018,,3.52
1808,9/28/2018,,7.26
1809,1/23/2018,,4.14
1810,1/26/2018,,10.52
1811,2/1/2018,,10.95
1812,11/29/2018,,19.63
1813,8/25/2018,,8.54
1814,8/3/2018,,17.78
1815,6/7/2018,,1.23
1816,6/10/2018,,0.96
1817,8/7/2018,,0.07
1818,10/8/2018,,8.53
1819,10/3/2018,,17.14
1820,11/18/2018,,5.37
1821,9/8/2018,,16.97
1822,5/1/2018,,9.35
1823,7/16/2018,,7.13
1824,8/2/2018,,13.14
1825,4/5/2018,,3.14
1826,8/5/2018,,6.54
1827,9/30/2018,,4.86
1828,10/24/2018,,16.30
1829,9/24/2018,,8.38
1830,7/22/2018,,18.76
1831,9/26/2018,,14.92
1832,7/5/2018,,13.71
1833,3/5/2018,,15.22
1834,8/22/2018,,6.73
1835,7/23/2018,,19.25
1836,9/9/2018,,7.00
1837,6/23/2018,,0.83
1838,1/22/2018,,19.99
1839,8/29/2018,,8.23
1840,6/26/2018,,17.25
1841,9/26/2018,,1.97
1842,11/21/2018,,7.40
1843,6/6/2018,,16.34
1844,11/5/2018,,13.28
1845,11/12/2018,,13.44
1846,2/7/2018,,14.91
1847,9/26/2018,,18.00
1848,10/31/2018,,1.23
1849,7/17/2018,,13.12
1850,9/21/2018,,1.86
1851,8/18/2018,,11.49
1852,10/31/2018,,12.74
1853,5/14/2018,,4.64
1854,11/16/2018,,18.54
1855,4/14/2018,,14.04
1856,6/7/2018,,2.39
1857,8/9/2018,,19.14
1858,9/12/2018,,3.60
1859,3/6/2018,,15.01
1860,9/14/2018,,6.00
1861,4/7/2018,,5.55
1862,9/2/2018,,16.96
1863,2/19/2018,,5.07
1864,1/11/2018,,3.40
1865,7/19/2018,,6.51
1866,10/11/2018,,11.46
1867,11/2/2018,,13.85
1868,8/9/2018,,12.67
1869,11/21/2018,,15.42
1870,7/22/2018,,16.59
1871,4/5/2018,,13.94
1872,1/11/2018,,0.96
1873,6/12/2018,,18.53
1874,10/22/2018,,0.50
1875,2/28/2018,,17.86
1876,2/4/2018,,13.93
1877,10/11/2018,,9.01
1878,2/6/2018,,19.71
1879,3/1/2018,,19.73
1880,7/10/2018,,5.32
1881,10/13/2018,,9.96
1882,6/7/2018,,14.72
1883,7/10/2018,,9.64
1884,8/30/2018,,6.84
1885,2/8/2018,,8.00
1886,3/20/2018,,14.95
1887,3/29/2018,,18.50
1888,4/26/2018,,5.65
1889,2/3/2018,,15.47
1890,11/9/2018,,11.22
1891,10/3/2018,,1.35
1892,9/12/2018,,15.09
1893,9/5/2018,,0.47
1894,6/15/2018,,13.88
1895,9/28/2018,,14.24
1896,9/13/2018,,0.21
1897,5/30/2018,,5.34
1898,1/24/2018,,6.88
1899,7/19/2018,,8.52
1900,3/12/2018,,11.92
1901,9/16/2018,,18.40
1902,4/8/2018,,8.06
1903,8/24/2018,,8.26
1904,2/3/2018,,17.65
1905,9/24/2018,,9.66
1906,2/28/2018,,5.00
1907,2/13/2018,,16.27
1908,11/24/2018,,0.92
1909,8/28/2018,,1.86
1910,1/29/2018,,10.87
1911,6/4/2018,,10.17
1912,8/3/2018,,10.69
1913,9/19/2018,,14.97
1914,1/10/2018,,11.95
1915,9/6/2018,,15.15
1916,7/22/2018,,18.82
1917,8/22/2018,,14.15
1918,8/7/2018,,19.37
1919,11/20/2018,,10.13
1920,10/2/2018,,9.11
1921,11/28/2018,,4.98
1922,6/18/2018,,17.98
1923,7/6/2018,,7.66
1924,11/17/2018,,11.26
1925,9/24/2018,,15.49
1926,5/11/2018,,9.67
1927,1/24/2018,,14.82
1928,7/13/2018,,17.98
1929,6/7/2018,,13.98
