ID,Datum oddaje,teza
1070,6/7/2018,0.20
1071,4/28/2019,0.71
1072,11/17/2017,19.58
1073,6/5/2017,9.63
1074,8/19/2018,13.15
1075,7/16/2018,6.68
1076,11/7/2017,4.68
1077,8/15/2017,1.19
1078,8/24/2018,9.58
1079,7/12/2018,14.57
1080,12/22/2017,19.57
1081,8/28/2018,11.33
1082,3/15/2018,4.11
1083,11/6/2018,9.17
1084,10/4/2018,15.17
1085,10/12/2018,1.33
1086,4/21/2019,8.15
1087,12/5/2017,5.83
1088,7/3/2018,15.17
1089,9/23/2017,3.08
1090,7/5/2018,4.84
1091,2/18/2018,17.97
1092,10/9/2018,8.77
1093,10/29/2017,18.04
1094,11/6/2017,8.50
1095,3/29/2019,15.30
1096,5/21/2017,14.46
1097,12/3/2017,3.38
1098,7/11/2017,6.60
1099,4/9/2018,10.41
1100,3/18/2019,15.48
1101,2/4/2019,4.91
1102,1/2/2018,18.05
1103,10/19/2017,14.49
1104,1/27/2018,17.37
1105,7/8/2017,3.16
1106,7/11/2017,2.81
1107,11/1/2018,6.20
1108,12/11/2018,17.24
1109,11/12/2018,14.45
1110,2/21/2018,14.34
1111,3/6/2019,1.69
1112,3/22/2019,16.44
1113,12/22/2018,14.61
1114,2/22/2019,6.82
1115,12/13/2017,19.75
1116,1/18/2018,6.06
1117,11/20/2017,5.04
1118,7/12/2017,1.60
1119,4/23/2018,7.84
1120,1/22/2018,7.91
1121,9/26/2017,10.37
1122,2/28/2019,12.60
1123,3/26/2018,13.41
1124,12/7/2017,4.49
1125,8/16/2017,0.21
1126,8/2/2017,12.01
1127,9/10/2017,10.65
1128,1/15/2019,8.31
1129,10/13/2017,16.52
1130,1/8/2019,5.05
1131,1/1/2018,16.51
1132,1/19/2019,16.03
1133,6/13/2017,1.67
1134,8/28/2018,10.63
1135,11/30/2018,8.35
1136,5/3/2019,17.36
1137,10/18/2017,3.28
1138,1/29/2019,10.74
1139,10/13/2017,15.20
1140,5/28/2017,15.26
1141,10/28/2017,12.04
1142,9/16/2018,4.81
1143,4/18/2019,17.93
1144,6/21/2017,0.07
1145,9/7/2017,6.29
1146,10/8/2018,2.60
1147,7/8/2018,14.80
1148,5/17/2018,8.45
1149,12/28/2017,15.43
1150,10/4/2017,19.02
1151,6/16/2017,5.83
1152,1/20/2018,3.16
1153,5/8/2019,0.79
1154,3/23/2019,17.06
1155,8/10/2018,5.43
1156,6/20/2017,9.24
1157,3/14/2018,0.90
1158,11/25/2017,15.25
1159,1/4/2019,14.20
1160,12/30/2018,6.30
1161,10/3/2017,4.26
1162,2/24/2018,17.50
1163,12/10/2018,5.85
1164,5/8/2019,4.35
1165,12/20/2018,2.01
1166,7/31/2018,2.75
1167,9/14/2018,2.68
1168,11/9/2017,19.11
1169,5/1/2018,6.24
1170,7/27/2017,19.98
1171,6/24/2017,15.77
1172,12/17/2017,13.78
1173,7/17/2017,2.78
1174,12/15/2017,2.62
1175,1/1/2019,12.32
1176,9/19/2018,15.32
1177,10/27/2018,16.91
1178,8/19/2018,14.17
1179,12/4/2017,11.30
1180,10/4/2018,3.97
1181,6/7/2017,6.88
1182,11/9/2017,15.91
1183,8/11/2017,9.60
1184,12/10/2018,13.03
1185,9/21/2018,1.81
1186,8/4/2018,5.52
1187,4/12/2018,3.41
1188,11/22/2018,3.59
1189,5/8/2018,11.79
1190,2/13/2019,9.93
1191,10/14/2018,0.41
1192,2/8/2019,18.01
1193,3/2/2018,16.07
1194,11/14/2017,15.78
1195,1/15/2018,16.81
1196,2/19/2019,5.18
1197,10/23/2017,17.76
1198,1/25/2019,14.73
1199,7/8/2018,3.55
1200,11/8/2018,5.55
1201,7/28/2018,8.90
1202,6/5/2017,9.67
1203,5/7/2018,14.57
1204,2/27/2018,13.64
1205,10/3/2017,10.13
1206,4/2/2019,15.27
1207,9/17/2017,9.60
1208,9/11/2017,1.31
1209,5/13/2018,0.41
1210,12/7/2018,14.11
1211,7/10/2017,2.66
1212,12/5/2018,5.83
1213,12/18/2018,18.16
1214,3/13/2019,18.23
1215,11/12/2018,5.26
1216,1/23/2018,8.85
1217,5/23/2017,3.63
1218,10/25/2017,17.13
1219,5/24/2017,0.51
1220,2/23/2019,14.85
1221,2/25/2019,8.06
1222,9/18/2018,3.21
1223,11/13/2018,6.23
1224,9/30/2017,9.65
1225,9/25/2018,15.86
1226,10/3/2017,3.88
1227,4/3/2018,17.75
1228,8/30/2018,0.20
1229,4/14/2018,3.51
1230,4/21/2018,3.87
1231,3/4/2019,7.53
1232,10/13/2017,2.91
1233,4/30/2019,0.02
1234,10/26/2017,3.49
1235,8/9/2018,2.94
1236,7/2/2017,1.86
1237,3/13/2018,3.84
1238,6/7/2018,9.97
1239,10/19/2017,6.85
1240,12/27/2017,0.61
1241,7/7/2017,2.25
1242,9/26/2018,4.99
1243,3/26/2019,8.92
1244,1/21/2018,5.27
1245,10/12/2018,1.15
1246,6/15/2017,16.47
1247,12/3/2018,13.87
1248,1/31/2019,17.00
1249,10/25/2018,10.73
1250,1/1/2018,0.85
1251,9/19/2018,8.66
1252,4/27/2019,18.64
1253,11/16/2018,12.52
1254,9/6/2018,13.50
1255,8/27/2018,3.26
1256,6/23/2017,4.37
1257,2/5/2018,5.43
1258,6/2/2018,3.07
1259,8/11/2017,2.58
1260,4/27/2018,6.27
1261,8/19/2018,12.98
1262,2/22/2019,1.76
1263,9/1/2017,1.61
1264,2/5/2019,3.29
1265,12/29/2017,16.13
1266,11/7/2018,6.59
1267,9/2/2017,19.73
1268,2/1/2019,15.45
1269,3/7/2018,3.56
1270,1/2/2018,18.47
1271,9/6/2017,10.72
1272,10/21/2017,16.76
1273,9/26/2017,2.30
1274,5/2/2018,15.32
1275,7/28/2017,15.67
1276,7/10/2017,10.28
1277,8/19/2017,19.71
1278,7/16/2017,16.95
1279,12/5/2018,10.80
1280,7/15/2017,19.79
1281,6/3/2018,10.65
1282,2/19/2018,2.34
1283,4/13/2019,5.96
1284,8/11/2018,4.71
1285,8/13/2017,17.73
1286,1/29/2018,11.74
1287,4/9/2018,17.62
1288,11/27/2017,5.12
1289,9/10/2018,13.17
1290,3/3/2019,11.66
1291,5/25/2017,3.26
1292,7/4/2018,4.91
1293,9/14/2018,19.94
1294,11/12/2018,18.49
1295,11/13/2017,13.29
1296,10/13/2018,0.10
1297,12/12/2017,12.87
1298,12/21/2017,6.10
1299,11/15/2017,16.67
1300,7/1/2017,14.78
1301,7/5/2017,14.34
1302,8/14/2017,19.67
1303,1/13/2019,4.66
1304,1/8/2018,7.04
1305,5/18/2019,11.56
1306,10/26/2017,12.68
1307,9/4/2017,9.28
1308,7/22/2018,5.78
1309,2/28/2018,10.03
1310,10/8/2018,10.10
1311,11/25/2017,12.55
1312,7/10/2017,11.46
1313,8/5/2017,10.94
1314,3/14/2018,14.25
1315,12/17/2017,12.67
1316,7/24/2017,11.45
1317,1/28/2019,10.77
1318,2/20/2018,2.02
1319,12/29/2018,5.16
1320,12/3/2018,13.60
1321,8/21/2018,10.11
1322,11/3/2017,18.87
1323,8/13/2017,18.93
1324,5/9/2018,15.74
1325,10/10/2017,13.61
1326,10/7/2017,9.05
1327,3/12/2019,11.45
1328,7/21/2017,10.94
1329,1/10/2018,14.18
1330,10/7/2018,10.06
1331,3/11/2019,11.29
1332,2/28/2019,12.27
1333,8/26/2018,16.72
1334,12/13/2018,14.47
1335,7/15/2018,10.72
1336,12/26/2017,14.42
1337,5/9/2018,14.64
1338,7/8/2017,13.87
1339,12/2/2017,6.93
1340,9/13/2017,15.71
1341,1/10/2018,9.87
1342,9/1/2017,19.05
1343,11/26/2017,3.21
1344,3/5/2019,10.29
1345,12/16/2018,1.10
1346,5/24/2017,6.62
1347,12/3/2017,12.29
1348,12/8/2018,15.22
1349,6/25/2017,12.93
1350,6/15/2018,7.20
1351,3/29/2018,9.98
1352,6/14/2017,19.27
1353,9/4/2017,6.74
1354,5/23/2017,2.18
1355,8/28/2018,4.11
1356,6/25/2017,5.66
1357,4/20/2019,16.24
1358,4/7/2018,1.40
1359,10/28/2018,1.45
1360,9/15/2018,7.68
1361,7/23/2018,4.80
1362,10/23/2018,18.52
1363,4/3/2018,15.35
1364,12/2/2017,7.55
1365,10/3/2017,3.05
1366,1/25/2019,14.89
1367,4/1/2019,9.77
1368,5/1/2018,7.37
1369,2/27/2018,17.90
1370,3/27/2019,9.98
1371,10/1/2018,14.11
1372,7/21/2017,8.00
1373,12/6/2018,10.18
1374,1/6/2019,14.82
1375,8/2/2018,14.11
1376,12/16/2017,8.86
1377,9/21/2018,6.58
1378,2/22/2018,13.71
1379,3/16/2019,18.69
1380,8/30/2017,5.32
1381,10/4/2017,17.17
1382,10/18/2018,6.90
1383,10/19/2018,7.49
1384,12/27/2018,12.76
1385,5/22/2017,8.48
1386,4/15/2019,8.76
1387,4/26/2018,14.50
1388,4/22/2019,14.73
1389,10/7/2017,9.11
1390,8/14/2018,17.01
1391,3/23/2019,3.91
1392,7/5/2018,15.86
1393,9/6/2017,4.84
1394,8/17/2017,8.57
1395,3/3/2019,10.45
1396,1/19/2019,18.63
1397,11/27/2018,12.14
1398,4/26/2019,5.50
1399,10/7/2018,4.07
1400,1/20/2019,7.63
1401,4/27/2019,17.68
1402,10/31/2017,8.56
1403,11/3/2017,10.95
1404,5/8/2018,10.11
1405,10/27/2018,9.51
1406,3/30/2019,15.29
1407,8/10/2017,9.44
1408,4/14/2018,16.83
1409,3/10/2019,13.21
1410,1/17/2018,11.13
1411,12/18/2018,17.84
1412,11/18/2017,18.89
1413,2/22/2018,19.62
1414,8/22/2017,13.68
1415,9/3/2018,13.22
1416,5/1/2018,12.83
1417,8/14/2017,18.60
1418,9/25/2017,7.60
1419,6/18/2018,15.04
1420,10/24/2017,17.67
1421,3/20/2019,7.71
1422,1/10/2019,14.07
1423,7/5/2018,17.62
1424,12/5/2018,11.17
1425,9/21/2018,4.88
1426,1/5/2019,4.76
1427,5/21/2017,2.41
1428,8/20/2017,12.80
1429,3/16/2018,17.21
1430,1/28/2019,15.12
1431,12/27/2017,0.25
1432,6/19/2017,6.13
1433,5/8/2019,3.85
1434,3/19/2018,12.32
1435,6/1/2017,10.63
1436,9/8/2017,17.35
1437,9/21/2018,8.45
1438,6/11/2017,8.28
1439,9/30/2018,0.56
1440,4/26/2018,11.59
1441,8/26/2018,14.74
1442,9/1/2017,14.66
1443,9/16/2017,11.07
1444,11/4/2018,2.10
1445,10/29/2017,1.19
1446,9/10/2017,17.20
1447,12/26/2018,11.94
1448,7/24/2018,11.09
1449,12/16/2018,13.28
1450,7/11/2018,18.32
1451,9/20/2017,0.49
1452,10/10/2018,7.68
1453,11/8/2017,14.62
1454,3/2/2018,12.78
1455,7/12/2017,10.56
1456,8/2/2017,13.86
1457,6/7/2018,0.52
1458,6/10/2017,17.80
1459,7/6/2018,3.43
1460,6/1/2018,8.99
1461,3/25/2019,9.14
1462,10/16/2018,11.65
1463,8/27/2017,8.41
1464,3/1/2019,2.02
1465,5/10/2019,19.98
1466,12/12/2018,5.02
1467,4/16/2019,14.16
1468,7/17/2018,6.98
1469,5/4/2019,14.78
1470,1/20/2019,10.83
1471,6/20/2017,1.66
1472,5/1/2019,6.92
1473,9/3/2018,3.40
1474,7/11/2017,11.75
1475,11/4/2018,13.12
1476,8/16/2017,13.57
1477,3/19/2018,18.70
1478,7/16/2017,0.60
1479,2/7/2019,9.45
1480,6/12/2018,10.95
1481,5/29/2018,5.92
1482,3/6/2019,11.84
1483,11/13/2018,0.01
1484,1/25/2019,0.81
1485,8/26/2017,7.77
1486,5/6/2019,15.86
1487,10/23/2018,8.30
1488,9/2/2017,15.68
1489,1/8/2018,2.10
1490,2/1/2019,12.68
1491,4/28/2019,7.14
1492,5/19/2017,17.73
1493,11/15/2018,8.51
1494,6/8/2018,5.47
1495,2/15/2019,17.80
1496,12/23/2018,0.10
1497,5/6/2019,2.72
1498,9/7/2018,16.28
1499,8/21/2017,12.65
1500,12/31/2018,16.96
1501,1/24/2019,9.33
1502,7/4/2017,16.94
1503,2/2/2018,12.20
1504,3/19/2018,12.79
1505,11/9/2017,15.31
1506,6/4/2017,5.88
1507,6/10/2018,1.67
1508,4/8/2018,3.25
1509,12/22/2018,8.10
1510,2/22/2018,19.22
1511,3/23/2018,16.68
1512,12/11/2017,12.18
1513,8/7/2018,11.34
1514,6/16/2018,4.11
1515,10/15/2017,16.46
1516,10/19/2017,5.05
1517,12/8/2017,6.03
1518,9/20/2017,5.74
1519,5/6/2018,17.36
1520,9/8/2017,6.70
1521,5/13/2019,15.48
1522,10/27/2018,12.65
1523,3/28/2019,9.40
1524,7/1/2017,1.34
1525,10/4/2017,4.52
1526,10/30/2017,11.61
1527,9/25/2018,4.03
1528,1/11/2018,7.89
1529,7/15/2017,4.04
1530,1/16/2019,8.87
1531,10/9/2017,6.63
1532,6/27/2017,7.94
1533,1/16/2018,12.15
1534,5/9/2018,0.10
1535,11/9/2017,17.54
1536,4/23/2019,7.57
1537,5/26/2017,11.17
1538,5/19/2018,1.73
1539,4/20/2019,10.87
1540,2/9/2018,12.54
1541,1/24/2019,14.69
1542,1/6/2019,16.19
1543,7/5/2018,17.60
1544,1/14/2018,11.88
1545,8/20/2017,16.57
1546,4/12/2019,7.07
1547,1/11/2019,10.96
1548,8/10/2018,18.26
1549,2/17/2019,11.76
1550,1/17/2019,14.23
1551,6/29/2018,11.75
1552,3/10/2018,10.24
1553,2/28/2019,8.14
1554,10/19/2018,7.80
1555,9/11/2018,4.59
1556,9/1/2017,10.96
1557,9/6/2018,16.41
1558,2/17/2018,2.34
1559,2/28/2018,15.81
1560,10/1/2018,17.63
1561,11/24/2017,15.15
1562,12/30/2017,1.37
1563,11/11/2017,9.42
1564,12/8/2017,12.13
1565,11/12/2017,15.83
1566,11/20/2018,3.44
1567,8/10/2017,7.71
1568,7/31/2018,10.47
1569,10/25/2018,4.90
1570,1/7/2019,1.42
1571,6/16/2018,13.94
1572,10/2/2017,0.42
1573,11/14/2017,10.65
1574,8/15/2017,8.24
1575,9/5/2018,8.05
1576,10/12/2018,16.17
1577,7/22/2017,15.56
1578,1/26/2018,10.32
1579,12/8/2017,0.78
1580,7/24/2018,5.68
1581,6/3/2017,19.07
1582,2/26/2018,0.85
1583,1/5/2018,15.33
1584,10/19/2018,0.72
1585,4/27/2018,3.43
1586,2/24/2018,0.88
1587,6/8/2017,7.05
1588,11/17/2017,15.99
1589,12/20/2017,13.37
1590,11/11/2017,12.34
1591,9/24/2017,1.30
1592,3/17/2018,4.52
1593,10/25/2017,6.17
1594,5/16/2019,19.84
1595,1/8/2019,8.62
1596,5/4/2019,5.24
1597,10/27/2018,6.10
1598,4/23/2019,4.42
1599,2/10/2019,16.86
1600,5/15/2018,16.13
1601,11/27/2017,12.02
1602,2/3/2019,13.74
1603,3/11/2018,18.26
1604,11/9/2018,3.56
1605,6/17/2018,5.01
1606,6/24/2017,3.96
1607,1/28/2019,4.79
1608,4/10/2018,6.24
1609,3/23/2018,15.09
1610,4/3/2018,17.36
1611,8/16/2018,4.44
1612,4/9/2019,17.38
1613,9/29/2017,3.60
1614,2/18/2018,7.52
1615,10/7/2018,3.51
1616,12/23/2018,9.18
1617,8/18/2018,7.55
1618,1/12/2019,14.09
1619,7/23/2018,6.66
1620,3/27/2018,5.09
1621,4/16/2019,13.74
1622,9/30/2018,5.68
1623,10/26/2017,6.44
1624,9/11/2018,2.67
1625,6/5/2017,5.98
1626,5/31/2018,15.15
1627,4/30/2019,5.27
1628,2/18/2019,6.68
1629,1/24/2019,19.50
1630,10/22/2018,17.43
1631,3/5/2019,15.30
1632,4/11/2018,8.41
1633,9/21/2017,10.84
1634,3/14/2018,3.24
1635,1/13/2019,11.22
1636,6/2/2017,4.61
1637,7/20/2017,7.40
1638,1/12/2019,1.45
1639,5/13/2019,9.66
1640,6/8/2018,7.51
1641,12/21/2017,12.34
1642,2/17/2018,0.86
1643,2/7/2018,6.02
1644,8/6/2018,14.96
1645,9/20/2017,6.49
1646,9/18/2017,13.63
1647,6/12/2017,7.72
1648,9/6/2017,18.04
1649,12/22/2018,6.31
1650,12/4/2017,9.91
1651,12/3/2018,14.88
1652,8/9/2018,9.13
1653,5/3/2018,7.64
1654,2/16/2018,11.28
1655,7/21/2017,13.91
1656,9/1/2018,10.35
1657,9/30/2018,11.53
1658,11/15/2017,18.01
1659,7/22/2018,0.48
1660,8/5/2017,14.98
1661,7/17/2017,11.84
1662,3/1/2018,16.05
1663,12/7/2017,5.00
1664,10/30/2018,6.94
1665,6/22/2018,10.27
1666,3/13/2019,12.90
1667,1/17/2019,17.09
1668,10/12/2017,1.36
1669,7/8/2017,0.91
1670,9/23/2017,6.29
1671,11/8/2017,9.90
1672,3/25/2018,8.92
1673,6/3/2017,11.13
1674,5/29/2017,3.68
1675,12/28/2017,4.33
1676,7/10/2018,9.75
1677,11/19/2018,17.17
1678,12/29/2017,8.02
1679,4/28/2019,14.10
1680,7/2/2017,4.99
1681,5/11/2019,18.36
1682,2/28/2019,19.93
1683,2/13/2018,18.63
1684,12/5/2017,14.75
1685,8/16/2018,12.48
1686,1/1/2019,0.17
1687,5/5/2018,3.09
1688,5/12/2018,16.75
1689,11/14/2018,7.97
1690,4/10/2019,1.56
1691,6/7/2017,7.87
1692,5/22/2018,11.35
1693,5/24/2017,7.96
1694,11/18/2017,3.62
1695,3/19/2018,16.94
1696,10/15/2017,0.19
1697,2/20/2018,5.22
1698,12/25/2018,5.15
1699,2/7/2019,13.25
1700,5/22/2017,12.86
1701,9/2/2017,19.04
1702,2/3/2019,11.95
1703,6/18/2018,15.61
1704,10/5/2017,11.83
1705,11/4/2017,1.57
1706,3/7/2018,9.22
1707,3/31/2018,17.35
1708,3/29/2019,9.07
1709,9/25/2018,17.93
1710,8/29/2018,15.78
1711,10/9/2017,10.28
1712,8/28/2017,17.99
1713,5/30/2017,12.65
1714,3/19/2018,11.39
1715,3/3/2019,18.91
1716,11/16/2018,3.24
1717,4/25/2018,12.48
1718,3/27/2019,3.10
1719,7/24/2017,10.30
1720,7/1/2017,15.29
1721,2/22/2019,12.42
1722,5/7/2019,8.36
1723,11/5/2017,16.24
1724,8/7/2018,15.14
1725,4/27/2019,15.77
1726,9/29/2017,4.35
1727,3/14/2018,13.96
1728,5/14/2018,11.25
1729,3/22/2018,17.54
1730,10/26/2017,5.68
1731,5/13/2018,8.43
1732,1/10/2019,16.15
1733,6/7/2018,16.30
1734,12/5/2018,5.93
1735,9/30/2017,18.66
1736,2/28/2019,17.42
1737,5/28/2018,15.47
1738,10/15/2017,5.62
1739,5/30/2017,3.87
1740,1/16/2018,12.05
1741,1/15/2018,12.35
1742,10/25/2018,12.15
1743,10/24/2017,9.39
1744,3/29/2019,19.80
1745,3/2/2019,14.04
1746,3/26/2018,12.92
1747,11/22/2017,14.80
1748,10/26/2017,18.32
1749,11/3/2017,11.90
1750,4/28/2019,9.90
1751,6/1/2017,13.60
1752,8/19/2017,12.65
1753,8/12/2017,5.06
1754,12/16/2017,6.25
1755,10/12/2018,1.76
1756,7/9/2017,12.56
1757,5/21/2017,9.76
1758,7/31/2017,9.31
1759,2/14/2019,2.22
1760,8/16/2017,13.85
1761,10/1/2017,12.78
1762,1/9/2018,5.39
1763,1/9/2019,18.81
1764,3/15/2018,4.37
1765,9/5/2017,4.62
1766,10/27/2018,14.49
1767,8/28/2018,7.73
1768,9/13/2018,19.74
1769,4/2/2018,2.65
1770,5/28/2018,6.36
1771,7/8/2017,14.82
1772,10/1/2017,7.27
1773,4/10/2019,8.85
1774,4/16/2019,13.14
1775,5/21/2018,17.64
1776,10/31/2018,19.16
1777,10/28/2017,0.53
1778,7/1/2017,1.77
1779,5/19/2017,15.37
1780,6/20/2017,10.05
1781,5/12/2018,11.49
1782,4/10/2019,7.81
1783,10/2/2017,18.53
1784,3/10/2018,11.96
1785,5/25/2017,9.89
1786,8/14/2018,2.40
1787,4/20/2019,17.63
1788,2/28/2018,14.44
1789,4/18/2018,19.87
1790,3/28/2018,0.75
1791,3/9/2018,17.53
1792,10/15/2018,16.89
1793,4/13/2019,3.05
1794,4/1/2018,9.20
1795,10/13/2018,3.17
1796,1/15/2018,16.90
1797,8/24/2018,2.14
1798,10/1/2017,1.80
1799,8/2/2017,3.83
1800,9/15/2018,15.26
1801,9/10/2018,3.47
1802,3/1/2019,7.27
1803,3/9/2018,9.54
1804,12/2/2018,2.74
1805,3/6/2018,3.07
1806,2/21/2018,6.65
1807,11/6/2018,8.92
1808,4/24/2018,12.72
1809,11/18/2018,0.38
1810,10/10/2018,13.87
1811,12/7/2017,9.52
1812,9/15/2017,4.36
1813,12/8/2018,12.90
1814,9/12/2018,8.45
1815,12/6/2018,13.75
1816,1/11/2018,13.67
1817,4/13/2019,6.60
1818,8/9/2018,3.21
1819,2/15/2018,0.78
1820,9/21/2017,9.07
1821,10/18/2018,2.14
1822,4/7/2019,13.40
1823,9/5/2017,17.09
1824,4/6/2019,6.63
1825,12/8/2018,14.87
1826,1/24/2018,16.89
1827,11/30/2017,19.31
1828,7/6/2017,5.90
1829,10/21/2017,11.65
1830,2/1/2019,11.20
1831,7/13/2017,19.26
1832,9/24/2018,16.60
1833,2/25/2019,10.31
1834,11/15/2017,8.65
1835,3/17/2019,16.74
1836,12/16/2018,5.69
1837,9/3/2017,17.79
1838,9/5/2018,6.00
1839,12/27/2018,9.37
1840,6/30/2018,7.88
1841,3/14/2018,17.26
1842,3/17/2019,15.74
1843,12/4/2017,10.89
1844,3/9/2018,5.88
1845,9/25/2017,9.37
1846,12/24/2018,14.30
1847,8/28/2017,8.46
1848,10/15/2018,10.33
1849,7/8/2017,2.80
1850,8/7/2017,6.89
1851,9/3/2017,7.13
1852,12/24/2017,14.37
1853,11/10/2017,2.62
1854,10/3/2018,4.74
1855,4/22/2019,0.15
1856,4/25/2019,16.84
1857,6/13/2017,10.39
1858,3/19/2019,15.69
1859,9/26/2018,1.97
1860,3/1/2018,19.55
1861,8/3/2018,0.34
1862,7/2/2018,5.36
1863,1/10/2018,17.18
1864,11/12/2018,19.24
1865,10/24/2018,7.47
1866,4/27/2018,9.86
1867,1/7/2018,9.28
1868,8/3/2017,7.45
1869,8/28/2017,18.04
1870,5/24/2018,10.78
1871,7/7/2017,16.92
1872,6/22/2018,15.21
1873,9/5/2017,14.57
1874,10/23/2018,13.07
1875,4/28/2019,4.68
1876,9/22/2017,11.75
1877,9/12/2017,10.80
1878,12/3/2017,0.86
1879,7/16/2018,2.90
1880,3/6/2019,2.52
1881,6/2/2018,15.29
1882,7/30/2017,12.73
1883,5/3/2019,10.52
1884,6/26/2018,3.50
1885,8/27/2018,7.34
1886,10/21/2018,1.75
1887,4/22/2018,3.14
1888,1/31/2018,2.00
1889,11/30/2018,9.45
1890,12/6/2017,17.75
1891,3/13/2019,19.49
1892,2/18/2019,12.77
1893,9/3/2017,3.33
1894,2/11/2018,8.52
1895,9/2/2018,15.11
1896,9/27/2017,6.30
1897,7/19/2018,8.23
1898,4/27/2019,7.17
1899,4/16/2019,9.53
1900,1/20/2019,10.79
1901,2/14/2019,3.99
1902,2/5/2019,10.00
1903,4/14/2018,8.06
1904,12/24/2017,8.62
1905,1/19/2018,15.79
1906,2/10/2019,15.96
1907,7/26/2017,1.84
1908,9/16/2017,15.74
1909,8/24/2018,14.79
1910,4/11/2019,11.26
1911,1/20/2019,6.97
1912,1/10/2018,11.35
1913,2/4/2019,5.68
1914,5/10/2019,14.63
1915,9/17/2018,2.35
1916,3/25/2019,7.58
1917,8/10/2017,8.42
1918,11/30/2018,10.66
1919,8/14/2017,10.02
1920,8/8/2017,10.84
1921,9/1/2017,1.00
1922,2/18/2019,17.34
1923,11/7/2017,12.05
1924,7/6/2017,15.18
1925,10/22/2017,16.97
1926,2/2/2019,10.01
1927,10/1/2017,17.60
1928,5/11/2019,2.19
1929,3/3/2019,0.65
1930,2/19/2019,8.44
1931,3/27/2019,4.86
1932,3/27/2019,10.50
1933,2/12/2018,3.73
1934,8/9/2017,11.43
1935,9/28/2017,14.54
1936,1/28/2018,12.48
1937,5/22/2018,17.48
1938,2/24/2018,6.53
1939,9/8/2018,18.99
1940,5/3/2019,10.04
1941,2/15/2019,15.40
1942,11/28/2018,17.89
1943,3/22/2019,9.77
1944,7/15/2018,2.20
1945,11/3/2018,5.59
1946,8/11/2018,6.69
1947,7/5/2018,10.18
1948,9/23/2018,0.03
1949,4/3/2018,1.62
1950,9/18/2017,10.34
1951,10/17/2017,18.01
1952,8/13/2017,8.38
1953,11/8/2018,15.97
1954,6/11/2018,6.26
1955,6/5/2017,12.91
1956,8/14/2018,4.49
1957,1/2/2018,15.86
1958,4/9/2018,6.96
1959,11/14/2017,3.72
1960,3/24/2019,4.38
1961,11/17/2017,4.56
1962,12/21/2018,7.38
1963,11/15/2018,14.73
1964,9/24/2018,17.13
1965,12/10/2017,15.20
1966,12/5/2018,8.82
1967,12/27/2017,7.30
1968,7/15/2017,7.31
1969,10/17/2018,18.41
1970,10/11/2017,7.72
1971,2/21/2019,2.67
1972,10/25/2017,5.94
1973,3/1/2018,14.54
1974,6/13/2017,2.40
1975,2/16/2019,12.96
1976,11/10/2018,2.44
1977,6/8/2017,0.45
1978,1/24/2019,11.28
1979,4/18/2019,7.36
1980,7/5/2018,16.33
1981,2/19/2019,9.37
1982,6/25/2018,16.32
1983,12/14/2017,10.63
1984,12/12/2017,15.32
1985,10/30/2017,0.64
1986,8/28/2018,10.57
1987,10/9/2017,16.82
1988,12/6/2018,5.77
1989,2/11/2018,11.32
1990,8/28/2017,5.26
1991,2/19/2019,7.69
1992,10/22/2018,10.19
1993,7/9/2018,14.84
1994,1/27/2019,13.19
1995,9/6/2018,15.18
1996,3/2/2019,17.31
1997,7/20/2017,14.89
1998,10/14/2018,12.05
1999,9/14/2018,1.47
2000,1/3/2018,4.90
2001,8/16/2017,10.24
2002,8/16/2017,5.82
2003,11/13/2017,0.72
2004,1/19/2019,12.01
2005,6/20/2018,9.71
2006,4/17/2018,13.27
2007,1/5/2018,13.84
2008,2/16/2018,11.02
2009,2/1/2018,14.36
2010,6/10/2017,6.47
2011,7/3/2017,17.74
2012,8/16/2017,14.21
2013,12/25/2017,2.30
2014,6/2/2018,4.22
2015,7/2/2018,13.05
2016,4/18/2018,0.15
2017,6/26/2018,13.04
2018,8/17/2018,16.98
2019,9/27/2017,0.61
2020,5/22/2017,8.56
2021,3/11/2019,7.98
2022,11/10/2018,9.73
2023,1/31/2019,10.73
2024,9/25/2018,3.67
2025,7/23/2018,18.14
2026,2/13/2019,16.90
2027,9/8/2017,3.48
2028,12/22/2017,13.28
2029,6/27/2018,7.78
2030,7/16/2017,15.44
2031,12/5/2017,3.99
2032,11/2/2018,5.25
2033,7/30/2018,11.01
2034,8/30/2017,6.36
2035,11/23/2018,16.79
2036,12/11/2017,5.31
2037,7/9/2017,0.69
2038,1/27/2018,19.27
2039,1/30/2018,1.90
2040,9/10/2017,15.84
2041,2/21/2019,17.34
2042,11/1/2018,18.80
2043,5/25/2017,1.90
2044,6/26/2017,17.72
2045,12/20/2017,10.44
2046,10/26/2018,13.50
2047,6/3/2018,7.04
2048,3/31/2018,12.47
2049,6/17/2017,19.15
2050,4/25/2018,16.20
2051,5/3/2018,7.91
2052,1/8/2019,1.87
2053,2/6/2018,8.64
2054,7/2/2018,11.97
2055,9/20/2018,13.61
2056,2/6/2019,9.30
2057,9/14/2018,17.75
2058,6/4/2018,6.92
2059,3/18/2019,17.25
2060,8/23/2017,14.37
2061,2/22/2019,10.00
2062,5/10/2018,13.36
2063,12/24/2018,17.90
2064,4/27/2018,18.55
2065,4/28/2019,4.40
2066,12/10/2018,7.89
2067,7/27/2018,8.30
2068,1/17/2018,3.58
